,Price,Address,Latitude,Longitude,Sqft
3653,772000," 225 Sackville St, Toronto ",43.6598236,-79.36272729999999,950.0
3655,480000," 14 York St, Toronto ",43.641850299999994,-79.3822455,250.0
3658,470000," 125 Village Green Sq, Toronto ",43.7774482,-79.2810949,750.0
3659,645000,"15 Philpott Gdns, Toronto ",43.687332299999994,-79.2907182,1100.0
3660,350000," 40 Panorama Crt, Toronto ",43.747741299999994,-79.57992209999999,1300.0
3661,1501000,"66 Palmerston Sq, Toronto ",43.6670205,-79.4144073,1750.0
3662,472000," 30 Shore Breeze Dr, Toronto ",43.6237761,-79.4799347,250.0
3664,420000," 3 Hickory Tree Rd, Toronto ",43.698347999999996,-79.5145916,1300.0
3666,375000," 3233 Eglinton Ave E, Toronto ",43.74395379999999,-79.2126897,1100.0
3667,585000," 555 Wilson Ave W, Toronto ",43.7340905,-79.447438,850.0
3668,337000," 60 Stevenson Rd, Toronto ",43.7438789,-79.5866374,1100.0
3670,735000," 1320 Islington Ave, Toronto ",43.6503005,-79.52632779999999,1100.0
3671,613000," 101 Peter St, Toronto ",43.6475126,-79.3927022,650.0
3672,645000,"15 Philpott Gdns, Toronto ",43.687332299999994,-79.2907182,1100.0
3674,493000," 85 Wood St, Toronto ",43.6627357,-79.37934609999999,250.0
3675,715000,"39 Beachell St, Toronto ",43.7446892,-79.222844,900.0
3676,665000," 1 Old Mill Dr, Toronto ",43.6487175,-79.48618359999999,650.0
3677,820000," 70 Elmsthorpe Ave, Toronto ",43.703829299999995,-79.411015,1300.0
3678,450000," 11 Wincott Dr, Toronto ",43.69528629999999,-79.55083959999999,1300.0
3679,414000," 15 La Rose Ave, Toronto ",43.6863146,-79.51419140000002,1300.0
3680,729000," 20 Bloorview Pl, Toronto ",43.7743123,-79.35908570000001,950.0
3682,1501000,"66 Palmerston Sq, Toronto ",43.6670205,-79.4144073,1750.0
3683,480000," 14 York St, Toronto ",43.641850299999994,-79.3822455,250.0
3684,2690000,"88 Whitehall Rd, Toronto ",43.685181899999996,-79.37878309999999,2750.0
3685,470000," 125 Village Green Sq, Toronto ",43.7774482,-79.2810949,750.0
3687,488000," 25 Oxley St, Toronto ",43.6462468,-79.3945285,250.0
3688,542000," 5791 Yonge St, Toronto ",43.7841506,-79.4161561,750.0
3689,870000,"109 Laird Dr, Markham ",43.8364783,-79.25666690000001,1750.0
3691,570000," 8 The Esplanade, Toronto ",43.6461582,-79.3764182,550.0
3693,1501000,"66 Palmerston Sq, Toronto ",43.6670205,-79.4144073,1750.0
3694,729000," 20 Bloorview Pl, Toronto ",43.7743123,-79.35908570000001,950.0
3695,683000," 20 Bruyeres Mews, Toronto ",43.6375235,-79.40087700000001,750.0
3697,735000," 1320 Islington Ave, Toronto ",43.6503005,-79.52632779999999,1100.0
3698,580000," 151 Dan Leckie Way, Toronto ",43.639782700000005,-79.3979467,750.0
3700,354000," 390 Dixon Rd, Toronto ",43.695269700000004,-79.5578442,1300.0
3701,745000," 875 Queen St E, Toronto ",43.6600075,-79.3432223,650.0
3703,770000," 5233 Dundas St W, Toronto ",43.6388408,-79.5368973,1300.0
3704,480000," 14 York St, Toronto ",43.641850299999994,-79.3822455,250.0
3705,350000," 40 Panorama Crt, Toronto ",43.747741299999994,-79.57992209999999,1300.0
3706,720000," 26 Applewood Lane, Toronto ",43.651199600000005,-79.5674252,1700.0
3707,488000," 120 Homewood Ave, Toronto ",43.66703,-79.37638620000001,550.0
3708,629900," 10 Yonge St, Toronto ",43.6424564,-79.3755156,750.0
3713,715000,"39 Beachell St, Toronto ",43.7446892,-79.222844,900.0
3714,1550000,"37 Sorauren Ave, Toronto ",43.6412554,-79.44121190000001,1750.0
3717,820000," 70 Elmsthorpe Ave, Toronto ",43.703829299999995,-79.411015,1300.0
3718,632000," 365 Church St, Toronto ",43.660846,-79.3787556,550.0
3720,1380000,"18 Linden St, Toronto ",43.670596999999994,-79.3776189,2250.0
3721,690000," 2200 Lake Shore Blvd W, Toronto ",43.6227486,-79.481943,850.0
3722,375000," 3233 Eglinton Ave E, Toronto ",43.74395379999999,-79.2126897,1100.0
3726,617000," 85 Wood St, Toronto ",43.6627357,-79.37934609999999,550.0
3728,435000," 1 Reidmount Ave, Toronto ",43.784576200000004,-79.2854879,1500.0
3730,745000," 875 Queen St E, Toronto ",43.6600075,-79.3432223,650.0
3732,540000," 4005 Don Mills Rd, Toronto ",43.8109414,-79.3595669,1300.0
3739,1550000,"2B Pember Dr, Toronto ",43.7160036,-79.4822087,3250.0
3740,777000," 255 Bamburgh Cir, Toronto ",43.8135528,-79.32211590000001,2124.0
3741,360000," 3 Marine Parade Dr, Toronto ",43.6302208,-79.47613740000001,750.0
3742,358000," 3233 Eglinton Ave E, Toronto ",43.74395379999999,-79.2126897,750.0
3745,255000," 4062 Lawrence Ave E, Toronto ",43.767034,-79.19748270000001,1300.0
3748,445000," 1 Leaside Park Dr, Toronto ",43.70253889999999,-79.35157199999999,750.0
3750,440000," 720 Spadina Ave, Toronto ",43.6653855,-79.40347709999999,750.0
3751,701000," 10 York St, Toronto ",43.6410976,-79.3812247,650.0
3752,385000," 660 Eglinton Ave W, Toronto ",43.702648700000005,-79.4196134,750.0
3753,835000,"36 Micmac Cres, Toronto ",43.794536,-79.3370485,1750.0
3754,690000," 35 Merton St, Toronto ",43.6961955,-79.3948194,950.0
3755,755000," 18 William Carson Cres, Toronto ",43.7495301,-79.40719179999999,1100.0
3758,625500," 26 Olive Ave, Toronto ",43.7797287,-79.4143096,850.0
3759,787000," 85 Bloor St E, Toronto ",43.6702331,-79.38434759999998,850.0
3760,710000," 95 Prince Arthur Ave, Toronto ",43.6683345,-79.40122,750.0
3761,850000,"34 Rossander Crt, Toronto ",43.752521,-79.24104,2250.0
3762,620000," 25 Earlington Ave, Toronto ",43.661364899999995,-79.5077343,1100.0
3763,558000," 235 Sherway Gardens Rd, Toronto ",43.6092614,-79.558998,850.0
3764,520000," 2230 Lake Shore Blvd W, Toronto ",43.62161629999999,-79.48292070000001,650.0
3765,589900," 600 Queens Quay Blvd W, Toronto ",43.6367593,-79.3978503,750.0
3767,850000,"34 Rossander Crt, Toronto ",43.752521,-79.24104,2250.0
3768,701000," 10 York St, Toronto ",43.6410976,-79.3812247,650.0
3769,445000," 1 Leaside Park Dr, Toronto ",43.70253889999999,-79.35157199999999,750.0
3770,375000," 3233 Eglinton Ave E, Toronto ",43.74395379999999,-79.2126897,1300.0
3772,530000," 69 Lynn Williams St, Toronto ",43.638849900000004,-79.4155583,550.0
3773,440000," 17 Zorra St, Toronto ",43.62113370000001,-79.52121149999999,550.0
3776,960000,"28 Renfield St, Toronto ",43.7011539,-79.49837729999999,1750.0
3778,497500," 509 Beecroft Rd, Toronto ",43.7787649,-79.41790300000001,750.0
3779,835000,"36 Micmac Cres, Toronto ",43.794536,-79.3370485,1750.0
3780,1600880,"3 Linwood Ave, Toronto ",43.793395000000004,-79.29219470000001,4250.0
3781,297000," 5 Massey Sq, Toronto ",43.6961831,-79.2929566,750.0
3782,620000," 25 Earlington Ave, Toronto ",43.661364899999995,-79.5077343,1100.0
3783,798000,"26 Dibgate Blvd, Toronto ",43.7994479,-79.27041940000001,1750.0
3784,710000," 95 Prince Arthur Ave, Toronto ",43.6683345,-79.40122,750.0
3785,659000," 86 Gerrard St E, Toronto ",43.6602095,-79.3778374,1100.0
3788,945000," 59 Annie Craig Dr, Toronto ",43.62498720000001,-79.4781665,1100.0
3789,2800000,"148 Joicey Blvd, Toronto ",43.73730870000001,-79.4174848,4250.0
3790,320000," 390 Dixon Rd, Toronto ",43.695269700000004,-79.5578442,1100.0
3791,520000," 2230 Lake Shore Blvd W, Toronto ",43.62161629999999,-79.48292070000001,650.0
3792,960000,"27 Isaac Devins Blvd, Toronto ",43.729389000000005,-79.533472,2750.0
3793,755000," 18 William Carson Cres, Toronto ",43.7495301,-79.40719179999999,1100.0
3794,472000," 25 Sunrise Ave, Toronto ",43.7190266,-79.3017487,1100.0
3795,386000," 25 Sunrise Ave, Toronto ",43.7190266,-79.3017487,1100.0
3796,589900," 600 Queens Quay Blvd W, Toronto ",43.6367593,-79.3978503,750.0
3800,685000,"88 Dutch Myrtle Way, Toronto ",43.7395936,-79.34285909999998,1700.0
3802,345000," 3 Greystone Walk Dr, Toronto ",43.724054200000005,-79.2514303,650.0
3804,510000," 219 Fort York Blvd, Toronto ",43.636641999999995,-79.4057224,650.0
3806,685000," 1829 Queen St E, Toronto ",43.6681669,-79.3074043,1100.0
3809,670000," 33 Shore Breeze Dr, Toronto ",43.62399979999999,-79.4797257,850.0
3810,701000," 10 York St, Toronto ",43.6410976,-79.3812247,650.0
3811,570000," 2061 Bridletowne Cir, Toronto ",43.7985456,-79.31248409999999,1500.0
3812,850000,"34 Rossander Crt, Toronto ",43.752521,-79.24104,2250.0
3815,520000," 2230 Lake Shore Blvd W, Toronto ",43.62161629999999,-79.48292070000001,650.0
3816,701000," 10 York St, Toronto ",43.6410976,-79.3812247,650.0
3817,360000," 3 Marine Parade Dr, Toronto ",43.6302208,-79.47613740000001,750.0
3818,690000," 375 King St W, Toronto ",43.645641,-79.39295340000001,750.0
3819,480000," 25 Oxley St, Toronto ",43.6462468,-79.3945285,250.0
3820,510000," 219 Fort York Blvd, Toronto ",43.636641999999995,-79.4057224,650.0
3821,561000," 87 Peter St, Toronto ",43.6469441,-79.3923973,250.0
3824,685000," 125 Long Branch Ave, Toronto ",43.5952265,-79.5341679,950.0
3825,980000," 628 Fleet St, Toronto ",43.6361646,-79.4033004,1100.0
3826,505500," 1131 Steeles Ave W, Toronto ",43.7907034,-79.45078690000001,1100.0
3827,793000," 14 Foundry Ave, Toronto ",43.6689596,-79.4491385,1100.0
3828,350000," 99 Blackwell Ave, Toronto ",43.805327399999996,-79.2202291,950.0
3830,880000," 13 Kerr Rd, Toronto ",43.66635479999999,-79.32508,1300.0
3831,589900," 600 Queens Quay Blvd W, Toronto ",43.6367593,-79.3978503,750.0
3836,589900," 600 Queens Quay Blvd W, Toronto ",43.6367593,-79.3978503,750.0
3837,385000," 660 Eglinton Ave W, Toronto ",43.702648700000005,-79.4196134,750.0
3838,2800000,"148 Joicey Blvd, Toronto ",43.73730870000001,-79.4174848,4250.0
3839,583000," 70 Queens Wharf Rd, Toronto ",43.6385213,-79.3994637,550.0
3841,2487500,"102 Leacrest Rd, Toronto ",43.6983891,-79.3646895,2750.0
3842,530000," 250 Queens Quay W, Toronto ",43.639275899999994,-79.3850063,750.0
3843,1027700,"382 Cook Rd, Toronto ",43.766814399999994,-79.50323159999999,2750.0
3844,729000," 75 Wynford Heights Cres, Toronto ",43.7255674,-79.323814,1500.0
3845,1550000,"2B Pember Dr, Toronto ",43.7160036,-79.4822087,3250.0
3846,793000," 14 Foundry Ave, Toronto ",43.6689596,-79.4491385,1100.0
3847,520000," 2230 Lake Shore Blvd W, Toronto ",43.62161629999999,-79.48292070000001,650.0
3848,756800," 65 East Liberty St, Toronto ",43.638399299999996,-79.41444820000001,850.0
3849,1050000," 11 Bogert Ave, Toronto ",43.760315000000006,-79.411703,1100.0
3850,521000," 52 Forest Manor Rd, Toronto ",43.773013399999996,-79.3458926,550.0
3851,540000," 4005 Don Mills Rd, Toronto ",43.8109414,-79.3595669,1300.0
3855,980000," 628 Fleet St, Toronto ",43.6361646,-79.4033004,1100.0
3856,945000," 59 Annie Craig Dr, Toronto ",43.62498720000001,-79.4781665,1100.0
3857,742800," 140 Long Branch Ave, Toronto ",43.596338,-79.5350574,1300.0
3860,1550000,"2B Pember Dr, Toronto ",43.7160036,-79.4822087,3250.0
3861,875000,"4331B Bloor St W, Toronto ",43.6319769,-79.574741,2124.0
3862,400000," 11 Thorncliffe Park Dr, Toronto ",43.7039781,-79.34915190000001,850.0
3864,539000," 5 Michael Power Pl, Toronto ",43.644276500000004,-79.52893900000001,850.0
3865,540000," 4005 Don Mills Rd, Toronto ",43.8109414,-79.3595669,1300.0
3866,589900," 600 Queens Quay Blvd W, Toronto ",43.6367593,-79.3978503,750.0
3867,388000," 1455 Lawrence Ave, Toronto ",43.7075466,-79.4790049,1100.0
3868,385000," 660 Eglinton Ave W, Toronto ",43.702648700000005,-79.4196134,750.0
3870,492000," 58 Orchard View Blvd, Toronto ",43.708008,-79.4007848,550.0
3871,2487500,"102 Leacrest Rd, Toronto ",43.6983891,-79.3646895,2750.0
3872,417000," 3025 Finch Ave, Toronto ",43.7473076,-79.5635791,950.0
3873,510000," 219 Fort York Blvd, Toronto ",43.636641999999995,-79.4057224,650.0
3874,980000," 628 Fleet St, Toronto ",43.6361646,-79.4033004,1100.0
3876,1027700,"382 Cook Rd, Toronto ",43.766814399999994,-79.50323159999999,2750.0
3879,1269000,"2294B Queen St E, Toronto ",43.673451,-79.2843345,2124.0
3880,1167500,"79 Home Rd, Toronto ",43.7364604,-79.4651976,2250.0
3881,777000," 255 Bamburgh Cir, Toronto ",43.8135528,-79.32211590000001,2124.0
3883,421000," 710 Humberwood Blvd, Toronto ",43.7246581,-79.61542779999999,650.0
3884,492000," 58 Orchard View Blvd, Toronto ",43.708008,-79.4007848,550.0
3885,875000,"4331B Bloor St W, Toronto ",43.6319769,-79.574741,2124.0
3886,429000," 4200 Bathurst St, Toronto ",43.7492157,-79.43742370000001,750.0
3887,1167500,"79 Home Rd, Toronto ",43.7364604,-79.4651976,2250.0
3888,670000,"40 Habitant Dr, Toronto ",43.741254600000005,-79.5374023,1300.0
3890,1877000," 3 Southvale Dr, Toronto ",43.70208970000001,-79.3613839,1700.0
3891,810000," 217 St George St, Toronto ",43.6718684,-79.40137270000001,1100.0
3892,501000,,33.791638,-84.389488,650.0
3893,608000," 65 Bremner Blvd, Toronto ",43.6428695,-79.3806728,250.0
3894,896000," 500 St Clair Ave W, Toronto ",43.6833734,-79.4186828,1100.0
3896,745000," 10 Bradbrook Rd, Toronto ",43.6255037,-79.51680479999999,1500.0
3899,220000," 3390 Weston Rd, Toronto ",43.749187400000004,-79.5427005,850.0
3900,732000," 15 Grenville St, Toronto ",43.6618822,-79.3841302,650.0
3902,673900," 35 Hollywood Ave, Toronto ",43.765685299999994,-79.4099902,750.0
3903,2975000,"96 Kingsdale Ave, Toronto ",43.77157879999999,-79.4076793,3250.0
3905,689500," 18 Wanless Ave, Toronto ",43.7268093,-79.4020116,850.0
3906,570000," 181 Wynford Dr, Toronto ",43.725003799999996,-79.3286443,950.0
3907,810000," 215 Fort York Blvd, Toronto ",43.6363456,-79.404535,950.0
3908,501000," 185 Bonis Ave, Toronto ",43.785805100000005,-79.2923717,750.0
3910,675000," 195 Wynford Dr, Toronto ",43.723587,-79.32487859999999,1300.0
3911,540555," 867 Wilson Ave, Toronto ",43.730701200000006,-79.4657167,850.0
3913,668000," 30 Roehampton Ave, Toronto ",43.708472,-79.3974985,750.0
3914,220000," 3390 Weston Rd, Toronto ",43.749187400000004,-79.5427005,850.0
3915,630000," 139 Merton St, Toronto ",43.696804,-79.39191640000001,850.0
3916,485000," 88 Grangeway Ave, Toronto ",43.7742215,-79.25013670000001,850.0
3917,422000," 5 Concorde Pl, Toronto ",43.7303213,-79.3272765,650.0
3919,1060000,"11 Carysfort Rd, Toronto ",43.6411807,-79.52708220000001,1300.0
3920,735000," 208 Queens Quay W, Toronto ",43.639954700000004,-79.382025,750.0
3921,689500," 18 Wanless Ave, Toronto ",43.7268093,-79.4020116,850.0
3922,700000," 80 Harrison Garden Blvd, Toronto ",43.7563264,-79.4057622,1100.0
3925,475000," 74 Sidney Belsey Cres, Toronto ",43.692612700000005,-79.5085689,1100.0
3927,810000," 215 Fort York Blvd, Toronto ",43.6363456,-79.404535,950.0
3929,445000," 3520 Danforth Ave, Toronto ",43.6946819,-79.27341440000001,650.0
3931,1877000," 3 Southvale Dr, Toronto ",43.70208970000001,-79.3613839,1700.0
3932,557000," 1605 Albion Rd, Toronto ",43.740803,-79.5924526,1300.0
3934,327000," 3 Massey Sq, Toronto ",43.6968278,-79.29341240000001,750.0
3936,635000," 1 Shaw St, Toronto ",43.640845500000005,-79.4143193,750.0
3939,485000," 88 Grangeway Ave, Toronto ",43.7742215,-79.25013670000001,850.0
3940,220000," 3390 Weston Rd, Toronto ",43.749187400000004,-79.5427005,850.0
3941,2330000," 1166 Bay St, Toronto ",43.6686484,-79.3892944,2124.0
3942,485000," 2 Fieldway Rd, Toronto ",43.6429234,-79.5267248,550.0
3944,1288000,"9 Johnson Farm Lane, Toronto ",43.7716503,-79.41803780000001,2250.0
3945,570000," 99 The Donway W, Toronto ",43.7338891,-79.3467757,650.0
3946,475000," 74 Sidney Belsey Cres, Toronto ",43.692612700000005,-79.5085689,1100.0
3947,668000," 30 Roehampton Ave, Toronto ",43.708472,-79.3974985,750.0
3949,525000," 21 Iceboat Terr, Toronto ",43.640553499999996,-79.3971263,550.0
3950,1373000,"9 Eastbourne Cres, Toronto ",43.607814700000006,-79.4912858,2250.0
3951,432500," 684 Warden Ave, Toronto ",43.7140064,-79.28252090000001,850.0
3953,810000," 215 Fort York Blvd, Toronto ",43.6363456,-79.404535,950.0
3954,440000," 275 Yorkland Rd, Toronto ",43.7747643,-79.3369183,550.0
3955,786000,"130 Day Ave, Toronto ",43.684172100000005,-79.44809359999999,1300.0
3957,1080000,"62 Harringay Cres, Toronto ",43.7891978,-79.3109715,2250.0
3958,432500," 684 Warden Ave, Toronto ",43.7140064,-79.28252090000001,850.0
3959,525000," 21 Iceboat Terr, Toronto ",43.640553499999996,-79.3971263,550.0
3960,525000," 61 Main St, Toronto ",43.681194899999994,-79.2985568,850.0
3962,570000," 99 The Donway W, Toronto ",43.7338891,-79.3467757,650.0
3964,700000," 80 Harrison Garden Blvd, Toronto ",43.7563264,-79.4057622,1100.0
3966,475000," 74 Sidney Belsey Cres, Toronto ",43.692612700000005,-79.5085689,1100.0
3968,557000," 1605 Albion Rd, Toronto ",43.740803,-79.5924526,1300.0
3969,1950000,"354 Ranee Ave, Toronto ",43.7220609,-79.4552641,4250.0
3971,220000," 3390 Weston Rd, Toronto ",43.749187400000004,-79.5427005,850.0
3972,840000,"First St, Toronto ",43.6015275,-79.49817879999999,900.0
3974,786000,"130 Day Ave, Toronto ",43.684172100000005,-79.44809359999999,1300.0
3975,440000," 275 Yorkland Rd, Toronto ",43.7747643,-79.3369183,550.0
3978,475000," 125 Omni Dr, Toronto ",43.7713085,-79.26071759999999,950.0
3979,440000," 115 Omni Dr, Toronto ",43.7713861,-79.2607673,1100.0
3982,415000," 22 Leader Lane, Toronto ",43.649261200000005,-79.3757259,250.0
3984,385000," 33 Sheppard Ave E, Toronto ",43.7616727,-79.4089323,250.0
3986,575000," 28 Livingston Rd, Toronto ",43.7414194,-79.1983441,1700.0
3987,623500," 1990 Bloor St W, Toronto ",43.6530022,-79.4689813,550.0
3990,795000,"35 Lamont Ave, Toronto ",43.707223799999994,-79.51974759999999,1300.0
3991,1060000,"11 Carysfort Rd, Toronto ",43.6411807,-79.52708220000001,1300.0
3992,956666," 100 Harbour St, Toronto ",43.641775200000005,-79.3797532,750.0
3994,557000," 1605 Albion Rd, Toronto ",43.740803,-79.5924526,1300.0
3996,383500," 100 Western Battery Rd, Toronto ",43.639525799999994,-79.4158554,250.0
3997,810000," 1 Old Mill Dr, Toronto ",43.6487175,-79.48618359999999,850.0
4000,220000," 3390 Weston Rd, Toronto ",43.749187400000004,-79.5427005,850.0
4001,675000," 195 Wynford Dr, Toronto ",43.723587,-79.32487859999999,1300.0
4002,409000," 41 Markbrook Lane, Toronto ",43.7583999,-79.58646920000001,1100.0
4003,1080000,"62 Harringay Cres, Toronto ",43.7891978,-79.3109715,2250.0
4004,689500," 18 Wanless Ave, Toronto ",43.7268093,-79.4020116,850.0
4005,830000," 23 Sudbury St, Toronto ",43.641121500000004,-79.4197926,1100.0
4006,635000," 30 Grand Trunk Cres, Toronto ",43.642278399999995,-79.3827611,550.0
4008,605000," 16 Harrison Garden Blvd, Toronto ",43.7575006,-79.40922490000001,850.0
4009,745600," 318 King St E, Toronto ",43.6525725,-79.3637223,750.0
4010,485000," 2 Fieldway Rd, Toronto ",43.6429234,-79.5267248,550.0
4011,557000," 1605 Albion Rd, Toronto ",43.740803,-79.5924526,1300.0
4012,525000," 318 King St E, Toronto ",43.6525725,-79.3637223,550.0
4013,525000," 61 Main St, Toronto ",43.681194899999994,-79.2985568,850.0
4014,700000," 80 Harrison Garden Blvd, Toronto ",43.7563264,-79.4057622,1100.0
4016,530000,"71 Scarfair Ptwy, Toronto ",43.8081462,-79.21103459999999,850.0
4017,956666," 100 Harbour St, Toronto ",43.641775200000005,-79.3797532,750.0
4018,2975000,"96 Kingsdale Ave, Toronto ",43.77157879999999,-79.4076793,3250.0
4019,220000," 3390 Weston Rd, Toronto ",43.749187400000004,-79.5427005,850.0
4021,434000," 50 Town Centre Crt, Toronto ",43.773249,-79.2552731,650.0
4023,1080000,"62 Harringay Cres, Toronto ",43.7891978,-79.3109715,2250.0
4024,485000," 88 Grangeway Ave, Toronto ",43.7742215,-79.25013670000001,850.0
4025,409000," 41 Markbrook Lane, Toronto ",43.7583999,-79.58646920000001,1100.0
4028,593500," 33 Bay St, Toronto ",43.6427847,-79.3770039,550.0
4029,772000," 75 East Liberty St, Toronto ",43.638306799999995,-79.4147858,850.0
4030,786000,"130 Day Ave, Toronto ",43.684172100000005,-79.44809359999999,1300.0
4031,447500," 2088 Lawrence Ave W, Toronto ",43.699760299999994,-79.5184922,1100.0
4032,605000," 16 Harrison Garden Blvd, Toronto ",43.7575006,-79.40922490000001,850.0
4034,910000,"687 Seneca Hill Dr, Toronto ",43.793277200000006,-79.350104,1750.0
4038,655000," 21 Grand Magazine St, Toronto ",43.6364097,-79.40200340000001,750.0
4040,668800,"40 Bloomington Cres, Toronto ",43.7640446,-79.5242934,1300.0
4041,662500," 32 Trolley Cres, Toronto ",43.6565369,-79.3544975,650.0
4044,683500," 205 Bonis Ave, Toronto ",43.7860042,-79.2919745,1500.0
4045,980000,"39 Wright Ave, Toronto ",43.6465235,-79.4420772,900.0
4046,485000," 20 Guildwood Pkwy, Toronto ",43.749224700000006,-79.2046338,950.0
