,Price,Address,Latitude,Longitude,Venues,Sqft
5038,"1,055,000"," 1174 Yonge St, Toronto ",43.6805741,-79.3912778,0,850
5039,"593,000"," 1001 Bay St, Toronto ",43.6655168,-79.3870963,0,1300
5040,"855,000","202 Gary Dr, Toronto ",43.7111165,-79.5198969,0,1750
5041,"595,000","274 Mclevin Ave, Toronto ",43.8065293,-79.2253603,0,1750
5042,"2,690,000","23 Aldershot Cres, Toronto ",43.7537185,-79.4022162,0,1300
5043,"675,000"," 88 Blue Jays Way, Toronto ",43.6455046,-79.3924571,0,950
5044,"763,800","110 Corinthian Blvd, Toronto ",43.7924543,-79.3286663,0,3250
5045,"815,000","14 Watney Cres, Toronto ",43.744448,-79.5049868,0,750
5046,"1,170,000","2620 Lake Shore Blvd W, Toronto ",43.6051765,-79.4916335,0,1750
5047,"475,000"," 830 Lawrence Ave W, Toronto ",43.7149971,-79.4542277,0,950
5048,"861,000","21 Paragon Rd, Toronto ",43.6897227,-79.5460967,0,2750
5049,"2,225,000","94 Holmes Ave, Toronto ",43.7793942,-79.408207,0,650
5050,"560,000"," 165 Legion Rd, Toronto ",43.6243053,-79.488423,0,550
5051,"2,000,000","227 Banbury Rd, Toronto ",43.7491524,-79.3656842,0,650
5052,"485,900"," 3091 Dufferin St, Toronto ",43.7158616,-79.454218,0,850
5053,"481,600"," 6 Esterbrooke Ave, Toronto ",43.7792012,-79.3529609,0,750
5054,"498,000"," 165 Cherokee Blvd, Toronto ",43.7924846,-79.3358621,0,1100
5055,"748,900","149 Clappison Blvd, Toronto ",43.7880079,-79.1413816,0,650
5056,"1,400,000","19 Treeline Crt, Toronto ",43.6311086,-79.5685533,0,1300
5057,"840,000","30 Rockport Dr, Toronto ",43.7729651,-79.1397353,0,1300
5058,"655,000","127 Hadrian Dr, Toronto ",43.7149822,-79.5429642,0,2250
5059,"585,000"," 42 Charles St E, Toronto ",43.6693008,-79.3841708,0,1750
5060,"425,000"," 10 Muirhead Rd, Toronto ",43.7780932,-79.3385026,0,850
5061,"469,000"," 25 Bamburgh Cir, Toronto ",43.8154322,-79.325745,0,2374
5062,"1,038,000","23 Larabee Cres, Toronto ",43.7534103,-79.3350039,0,3250
5063,"685,000","117 Purvis Cres, Toronto ",43.794752,-79.2299238,0,750
5064,"695,000"," 19 Singer Crt, Toronto ",43.7691102,-79.3697774,0,550
5065,"730,000","81 Duncanwoods Dr, Toronto ",43.7508714,-79.5628699,0,1100
5066,"1,170,000","32B Manitoba St, Toronto ",43.6221184,-79.4990582,0,950
5067,"1,075,000"," 90 Kippendavie Ave, Toronto ",43.6683885,-79.3037958,0,2250
5068,"590,000"," 18 Yorkville Ave, Toronto ",43.6721944,-79.387865,0,1500
5069,"590,000","137 Village Greenway, Toronto ",43.7691877,-79.3433922,0,1500
5070,"418,000"," 41 Markbrook Lane, Toronto ",43.7583999,-79.5864692,0,1500
5071,"1,185,000","195 Berry Rd, Toronto ",43.6357733,-79.4944883,0,2250
5072,"1,018,000"," 954 King St W, Toronto ",43.6419033,-79.4134683,0,750
5073,"590,000"," 2267 Lake Shore Blvd W, Toronto ",43.6189934,-79.4831372,0,650
5074,"640,000"," 525 Wilson Ave, Toronto ",43.7337589,-79.4461486,0,1300
5075,"660,000","183 Melrose St, Toronto ",43.6207252,-79.4955327,0,950
5076,"2,388,000","85 Baby Point Cres, Toronto ",43.6547822,-79.5011186,0,550
5077,"1,300,300","63 Stonebridge Blvd, Toronto ",43.8026212,-79.3228124,0,950
5078,"790,000","2 Zezel Way, Toronto ",43.7651687,-79.2749951,0,950
5079,"861,000"," 25 The Esplanade, Toronto ",43.646188,-79.374978,0,3250
5080,"500,000"," 20 Shore Breeze Dr, Toronto ",43.6236598,-79.4787538,0,1500
5081,"1,770,000","38 Dorval Rd, Toronto ",43.6574354,-79.4550951,0,950
5082,"425,000"," 10 Muirhead Rd, Toronto ",43.7780932,-79.3385026,0,2750
5083,"1,170,000","32B Manitoba St, Toronto ",43.6221184,-79.4990582,0,750
5084,"325,000"," 340 Dixon Rd, Toronto ",43.6960376,-79.5541097,0,650
5085,"2,888,000","33 Old Mill Terr, Toronto ",43.6487931,-79.498071,0,950
5086,"380,000"," 5 Vicora Linkway, Toronto ",43.7116603,-79.324539,0,250
5087,"1,245,000","29 A Westbourne Ave, Toronto ",43.7014656,-79.2892666,0,1300
5088,"425,000"," 10 Muirhead Rd, Toronto ",43.7780932,-79.3385026,0,2250
5089,"399,900"," 10 Rodda Blvd, Toronto ",43.7679941,-79.1913981,0,1300
5090,"590,000","137 Village Greenway, Toronto ",43.7691877,-79.3433922,0,1100
5091,"1,038,000","23 Larabee Cres, Toronto ",43.7534103,-79.3350039,0,950
5092,"818,500","68 Droxford Ave, Toronto ",43.7395246,-79.3011103,0,2250
5093,"460,000"," 55 Huntingdale Blvd, Toronto ",43.7960789,-79.3255116,0,750
5094,"2,888,000","33 Old Mill Terr, Toronto ",43.6487931,-79.498071,0,950
5095,"446,000"," 2627 Mccowan Rd, Toronto ",43.8071304,-79.2655088,0,750
5096,"304,900"," 100 Wingarden Crt, Toronto ",43.8113652,-79.2260385,0,1700
5097,"528,000"," 33 Empress Ave, Toronto ",43.7691872,-79.4120576,0,2250
5098,"380,000"," 5 Vicora Linkway, Toronto ",43.7116603,-79.324539,0,850
5099,"2,180,000","30 Deepwood Cres, Toronto ",43.7377705,-79.3353297,0,1300
5100,"418,000"," 41 Markbrook Lane, Toronto ",43.7583999,-79.5864692,0,750
5101,"1,018,000"," 954 King St W, Toronto ",43.6419033,-79.4134683,0,1300
5102,"460,000"," 55 Huntingdale Blvd, Toronto ",43.7960789,-79.3255116,0,550
5103,"432,500"," 5 Vicora Link Way, Toronto ",43.7116603,-79.324539,0,2750
5104,"530,000","116 Bradstone Sq, Toronto ",43.8119176,-79.2316561,0,1100
5105,"798,000","26 Guernsey Dr, Toronto ",43.6501844,-79.573867,0,1300
5106,"732,900"," 2530 Eglinton Ave W, Mississauga ",43.6912199,-79.4710143,0,1300
5107,"1,750,000","24 Amesbury Dr, Toronto ",43.7015085,-79.4816158,0,750
5108,"500,000"," 20 Shore Breeze Dr, Toronto ",43.6236598,-79.4787538,0,650
5109,"693,000","91 Petworth Cres, Toronto ",43.7998298,-79.2889144,0,550
5110,"1,400,000","19 Treeline Crt, Toronto ",43.6311086,-79.5685533,0,550
5111,"840,000","4 Black Creek Blvd, Toronto ",43.6772228,-79.4970374,0,1300
5112,"480,000"," 8 Maison Parc Crt, Vaughan ",43.788915,-79.469629,0,4250
5113,"717,000"," 2087 Lake Shore Blvd W, Toronto ",43.629664,-79.4773311,0,2250
5114,"1,087,000","30 Halkin Cres, Toronto ",43.7289154,-79.3133926,0,550
5115,"680,000","1 Billington Cres W, Toronto ",43.7654003,-79.3308282,0,750
5116,"1,985,000","8 Overbank Cres, Toronto ",43.7553875,-79.3262635,0,1300
5117,"2,556,000","56 Regal Rd, Toronto ",43.6749785,-79.4362743,0,250
5118,"675,000"," 5 Hanna Ave, Toronto ",43.6374534,-79.4183866,0,4250
5119,"555,000"," 2359 Birchmount Rd, Toronto ",43.7827279,-79.2984247,0,950
5120,"830,000","8 Strader Ave, Toronto ",43.6938866,-79.4395414,0,550
5121,"1,195,000","52 Badger Dr, Toronto ",43.6340278,-79.5133374,0,850
5122,"418,000"," 36 Lee Centre Dr, Toronto ",43.7816707,-79.2472126,0,950
5123,"643,000"," 255 Richmond St E, Toronto ",43.6528446,-79.3704469,0,250
5124,"432,500"," 5 Vicora Link Way, Toronto ",43.7116603,-79.324539,0,850
5125,"992,000","3 Virtue St, Toronto ",43.6418186,-79.440346,0,250
5126,"1,087,000","30 Halkin Cres, Toronto ",43.7289154,-79.3133926,0,1300
5127,"2,105,000","223 Glendonwynne Rd, Toronto ",43.6584381,-79.4705412,0,850
5128,"378,000"," 390 Dixon Rd, Toronto ",43.6952697,-79.5578442,0,750
5129,"910,000","236 Danzig St, Toronto ",43.7651638,-79.1819452,0,750
5130,"845,000","68 Kitchener Rd, Toronto ",43.7587819,-79.18675,0,750
5131,"590,000"," 78 Tecumseth St, Toronto ",43.6431201,-79.4053327,0,550
5132,"840,000","30 Rockport Dr, Toronto ",43.7729651,-79.1397353,0,1900
5133,"440,000"," 8 Rean Dr, Toronto ",43.7656468,-79.3830934,0,2250
5134,"319,000"," 99 Blackwell Ave, Toronto ",43.8053274,-79.2202291,0,2250
5135,"508,000"," 3 Michael Power Pl, Toronto ",43.643914,-79.5291683,0,2250
5136,"2,285,000","33 Glenarden Rd, Toronto ",43.7016527,-79.4333572,0,750
5137,"640,000"," 525 Wilson Ave, Toronto ",43.7337589,-79.4461486,0,650
5138,"528,000"," 33 Empress Ave, Toronto ",43.7691872,-79.4120576,0,650
5139,"980,000","36 Ashmore Ave, Toronto ",43.6277381,-79.5108746,0,550
5140,"560,000"," 8 Covington Rd, Toronto ",43.721021,-79.4311713,0,1100
5141,"1,985,000","8 Overbank Cres, Toronto ",43.7553875,-79.3262635,0,1300
5142,"575,000","17 Curly Vineway Way, Toronto ",43.7860626,-79.3679942,0,750
5143,"980,000","36 Ashmore Ave, Toronto ",43.6277381,-79.5108746,0,250
5144,"1,395,000","48 Pickering St, Toronto ",43.6814437,-79.2906433,0,1300
5145,"500,000"," 69 Lynn Williams St, Toronto ",43.6388499,-79.4155583,0,1750
5146,"722,000"," 120 Homewood Ave, Toronto ",43.66703,-79.3763862,0,850
5147,"1,115,000"," 15 Iceboat Terr, Toronto ",43.6405271,-79.397104,0,3250
5148,"840,000","30 Rockport Dr, Toronto ",43.7729651,-79.1397353,0,1100
5149,"418,000"," 41 Markbrook Lane, Toronto ",43.7583999,-79.5864692,0,850
5150,"4,450,000","67 Roxborough Dr, Toronto ",43.6806826,-79.3795969,0,550
5151,"473,000"," 30 Harrison Garden Blvd, Toronto ",43.7565565,-79.4086248,0,650
5152,"560,000"," 18 Yonge St, Toronto ",43.6444084,-79.3765617,0,650
5153,"304,900"," 100 Wingarden Crt, Toronto ",43.8113652,-79.2260385,0,850
5154,"440,000"," 8 Rean Dr, Toronto ",43.7656468,-79.3830934,0,550
5155,"625,000"," 215 Wynford Dr, Toronto ",43.7235325,-79.3272201,0,1700
5156,"765,000","3 Hinton Rd, Toronto ",43.7280186,-79.5649316,0,1500
5157,"780,000","83 Greendale Ave, Toronto ",43.6796439,-79.4887406,0,650
5158,"475,000"," 24 Noble St, Toronto ",43.6428868,-79.4305216,0,650
5159,"565,000"," 608 Richmond St W, Toronto ",43.6468075,-79.4027979,0,950
5160,"1,401,000","128 Fulton Ave, Toronto ",43.683118,-79.3524265,0,750
5161,"1,275,000"," 110 Charles St E, Toronto ",43.6701589,-79.3803887,0,1100
5162,"528,000"," 33 Empress Ave, Toronto ",43.7691872,-79.4120576,0,750
5163,"1,550,000","134 Elinor Ave, Toronto ",43.7534508,-79.3046103,0,650
5164,"1,087,000","30 Halkin Cres, Toronto ",43.7289154,-79.3133926,0,1300
5165,"432,500"," 5 Vicora Link Way, Toronto ",43.7116603,-79.324539,0,750
5166,"590,000","137 Village Greenway, Toronto ",43.7691877,-79.3433922,0,850
5167,"522,000"," 820 Burnhamthorpe Rd, Toronto ",43.6396557,-79.582711,0,1100
5168,"1,018,000"," 954 King St W, Toronto ",43.6419033,-79.4134683,0,750
5169,"1,725,000"," 55 Prince Arthur Ave, Toronto ",43.6689641,-79.3981422,0,950
5170,"1,350,000","220 Glengarry Ave, Toronto ",43.7237373,-79.413264,0,550
5171,"378,000"," 390 Dixon Rd, Toronto ",43.6952697,-79.5578442,0,650
5172,"720,000","79 Kerbar Rd, Toronto ",43.8046986,-79.2999368,0,1500
5173,"418,000"," 41 Markbrook Lane, Toronto ",43.7583999,-79.5864692,0,750
5174,"1,200,000","158 Soudan Ave, Toronto ",43.7056273,-79.3924422,0,1500
5175,"780,000","83 Greendale Ave, Toronto ",43.6796439,-79.4887406,0,650
5176,"500,000"," 69 Lynn Williams St, Toronto ",43.6388499,-79.4155583,0,1300
5177,"590,000"," 2181 Yonge St, Toronto ",43.7052905,-79.3978274,0,650
5178,"660,000"," 2 Gladstone Ave, Toronto ",43.6427483,-79.427444,0,850
5179,"800,000"," 30 Roehampton Ave, Toronto ",43.708472,-79.3974985,0,2250
5180,"515,000"," 245 Dalesford Rd, Toronto ",43.6261749,-79.4911929,0,650
5181,"625,000"," 215 Wynford Dr, Toronto ",43.7235325,-79.3272201,0,550
5182,"1,800,000"," 39 Queens Quay E, Toronto ",43.6416066,-79.3719866,0,550
5183,"1,005,000","26 Aragon Ave, Toronto ",43.7745783,-79.3027612,0,850
5184,"560,000"," 18 Yonge St, Toronto ",43.6444084,-79.3765617,0,850
5185,"1,010,000"," 21 Shaftesbury Ave, Toronto ",43.6820051,-79.3905796,0,550
5186,"735,000","26 Seventeenth St, Toronto ",43.5995889,-79.5166933,0,950
5187,"840,000","30 Rockport Dr, Toronto ",43.7729651,-79.1397353,0,1500
5188,"432,500"," 5 Vicora Link Way, Toronto ",43.7116603,-79.324539,0,650
5189,"1,985,000","8 Overbank Cres, Toronto ",43.7553875,-79.3262635,0,1700
5190,"1,970,000","47 Glenholme Ave, Toronto ",43.6768977,-79.4376655,0,950
5191,"585,000"," 42 Charles St E, Toronto ",43.6693008,-79.3841708,0,1100
5192,"1,195,000","52 Badger Dr, Toronto ",43.6340278,-79.5133374,0,750
5193,"473,000"," 30 Harrison Garden Blvd, Toronto ",43.7565565,-79.4086248,0,850
5194,"530,000"," 200 Sackville St, Toronto ",43.658981,-79.362919,0,650
5195,"1,018,000"," 954 King St W, Toronto ",43.6419033,-79.4134683,0,950
5196,"442,500"," 830 Lawrence Ave W, Toronto ",43.7149971,-79.4542277,0,1100
5197,"1,785,000","177 Alfred Ave, Toronto ",43.7674436,-79.3989377,0,2250
5198,"840,000","30 Rockport Dr, Toronto ",43.7729651,-79.1397353,0,850
5199,"432,500"," 5 Vicora Link Way, Toronto ",43.7116603,-79.324539,0,1500
5200,"1,185,000","195 Berry Rd, Toronto ",43.6357733,-79.4944883,0,950
5201,"1,100,000","9 Closson Dr, Toronto ",43.7880592,-79.1523923,0,250
5202,"1,285,000","96 Holmcrest Tr, Toronto ",43.7734189,-79.1526706,0,650
5203,"1,770,000","38 Dorval Rd, Toronto ",43.6574354,-79.4550951,0,950
5204,"725,000","9 Habitant Dr, Toronto ",43.7401701,-79.5364802,0,750
5205,"660,000"," 2 Gladstone Ave, Toronto ",43.6427483,-79.427444,0,2250
5206,"550,000"," 4968 Yonge St, Toronto ",43.7653137,-79.4123622,0,250
5207,"1,800,000","55 Burnhamthorpe Park Blvd, Toronto ",43.6519155,-79.5383386,0,1300
5208,"760,000","108 Benjamin Blvd, Toronto ",43.7292679,-79.2607301,0,1500
5209,"1,835,000","93 Pleasant View Dr, Toronto ",43.7842107,-79.3337716,0,850
5210,"2,050,000","50 Langford Ave, Toronto ",43.6810753,-79.3413459,0,1750
5211,"727,000","814 Brimorton Dr, Toronto ",43.7710103,-79.220024,0,2750
5212,"600,000"," 30 Dundalk Dr, Toronto ",43.7660532,-79.2847313,0,1300
5213,"623,000"," 155 Yorkville Ave, Toronto ",43.6703147,-79.3943444,0,650
5214,"1,605,000","123 Chaplin Cres, Toronto ",43.6981724,-79.4047308,0,850
5215,"652,500","23 Cremorne Ave, Toronto ",43.621543,-79.5020671,0,750
5216,"3,800,000","69 Garfield Ave, Toronto ",43.6879194,-79.3799268,0,1100
5217,"610,000"," 28 Sommerset Way, Toronto ",43.7764497,-79.4125724,0,250
5218,"615,000"," 14 York St, Toronto ",43.6418503,-79.3822455,0,1300
5219,"528,000"," 75 Queens Wharf Rd, Toronto ",43.6383317,-79.3978308,0,950
5220,"855,000"," 8 York St, Toronto ",43.6406456,-79.380939,0,1300
5221,"3,725,000","440 Heath St E, Toronto ",43.6946235,-79.3739882,0,2750
5222,"394,000"," 551 The West Mall, Toronto ",43.6526695,-79.5692748,0,1300
5223,"685,000","119 Mondeo Dr, Toronto ",43.7674961,-79.2888967,0,1100
5224,"1,180,000"," 142 Pears Ave, Toronto ",43.6753479,-79.398698,0,1100
5225,"910,000","94 Milton St, Toronto ",43.623388,-79.495567,0,650
5226,"2,000,000","210 Armour Blvd, Toronto ",43.7443077,-79.4334012,0,1300
5227,"879,000","220 Berkeley St, Toronto ",43.6576879,-79.3669494,0,1300
5228,"1,800,000","55 Burnhamthorpe Park Blvd, Toronto ",43.6519155,-79.5383386,0,900
5229,"1,055,000","450 Symington Ave, Toronto ",43.669273,-79.452834,0,650
5230,"435,000"," 15 Vicora Linkway Way, Toronto ",43.710955,-79.3251005,0,950
5231,"781,000","223 Silverthorn Ave, Toronto ",43.679344,-79.4616216,0,550
5232,"549,900","357 Silverthorn Ave, Toronto ",43.6834483,-79.4633491,0,1100
5233,"305,000"," 100 Wingarden Crt, Toronto ",43.8113652,-79.2260385,0,650
5234,"750,000","89 Mccowan Rd, Toronto ",43.732617,-79.2351807,0,850
5235,"720,000","102 Jenny Wrenway Way, Toronto ",43.8098547,-79.3639845,0,1300
5236,"2,850,000","17 Valliere Pl, Toronto ",43.7830353,-79.3836517,0,550
5237,"600,000"," 30 Dundalk Dr, Toronto ",43.7660532,-79.2847313,0,1500
5238,"7,100,000","22 Glenayr Rd, Toronto ",43.6904622,-79.4182072,0,850
5239,"727,500","19 Palmer Ave, Toronto ",43.6917,-79.2999919,0,2750
5240,"752,888","33 Rakewood Cres, Toronto ",43.8029292,-79.3023499,0,750
5241,"1,800,000","55 Burnhamthorpe Park Blvd, Toronto ",43.6519155,-79.5383386,0,650
5242,"454,900"," 17 Zorra St, Toronto ",43.6211337,-79.5212115,0,850
5243,"635,000"," 5 St Joseph St, Toronto ",43.6657528,-79.3855792,0,2250
5244,"443,000"," 1496 Victoria Park Ave, Toronto ",43.7241074,-79.3027868,0,1300
5245,"660,000","52 Demaris Ave, Toronto ",43.7569022,-79.5112704,0,1300
5246,"860,000","2075 Gerrard St E, Toronto ",43.6823297,-79.3066574,0,950
5247,"438,100"," 3650 Kingston Rd, Toronto ",43.7424456,-79.2142294,0,850
5248,"695,000"," 98 Lillian St, Toronto ",43.7070228,-79.3941303,0,950
5249,"517,700"," 820 Burnhamthorpe Rd, Toronto ",43.6396557,-79.582711,0,1300
5250,"2,365,000","228 Rusholme Rd, Toronto ",43.6566804,-79.4297302,0,1300
5251,"610,000"," 28 Sommerset Way, Toronto ",43.7764497,-79.4125724,0,750
5252,"818,000"," 10 Bloorview Pl, Toronto ",43.7734963,-79.3589637,0,250
5253,"3,725,000","440 Heath St E, Toronto ",43.6946235,-79.3739882,0,900
5254,"879,000","220 Berkeley St, Toronto ",43.6576879,-79.3669494,0,900
5255,"552,000"," 44 St Joseph St, Toronto ",43.6660964,-79.3873217,0,2750
5256,"1,021,000","68 Sylvan Ave, Toronto ",43.7315955,-79.2131498,0,2124
5257,"1,180,000"," 142 Pears Ave, Toronto ",43.6753479,-79.398698,0,950
5258,"963,000","68 Westleigh Cres, Toronto ",43.5967299,-79.5500923,0,850
5259,"748,000","59 Thimble Berryway, Toronto ",43.8093714,-79.3606156,0,650
5260,"1,300,000","105 Lamb Ave, Toronto ",43.6808512,-79.3285029,0,850
5261,"3,800,000","69 Garfield Ave, Toronto ",43.6879194,-79.3799268,0,250
5262,"615,000","19 United Sq, Toronto ",43.7989446,-79.2097648,0,650
5263,"860,000","2075 Gerrard St E, Toronto ",43.6823297,-79.3066574,0,2874
5264,"350,000"," 410 Mclevin Ave, Toronto ",43.8096884,-79.2212942,0,550
5265,"1,160,000","239 Hiawatha Rd, Toronto ",43.6753773,-79.3240888,0,900
5266,"925,000","1357A Pape Ave, Toronto ",43.6967,-79.3492507,0,850
5267,"725,000","1211 Queen St E, Toronto ",43.6629999,-79.3307428,0,2250
5268,"818,000"," 10 Bloorview Pl, Toronto ",43.7734963,-79.3589637,0,650
5269,"627,000","90 Vanbrugh Ave, Toronto ",43.7114108,-79.2560635,0,1750
5270,"963,000","68 Westleigh Cres, Toronto ",43.5967299,-79.5500923,0,850
5271,"610,000"," 80 Harrison Garden Blvd, Toronto ",43.7563264,-79.4057622,0,650
5272,"4,175,000","62 Indian Grve, Toronto ",43.6527842,-79.4579504,0,650
5273,"599,900"," 65 East Liberty St, Toronto ",43.6383993,-79.4144482,0,2250
5274,"580,000"," 88 Broadway Ave, Toronto ",43.7110313,-79.3943759,0,2250
5275,"305,000"," 234 Albion Rd, Toronto ",43.7212796,-79.5441153,0,650
5276,"758,000","97 Tineta Cres, Toronto ",43.7880395,-79.2533743,0,750
5277,"930,000","43 Hounslow Heath Rd, Toronto ",43.6730064,-79.4587488,0,650
5278,"665,000"," 255 Richmond St E, Toronto ",43.6528446,-79.3704469,0,950
5279,"442,888"," 18 Lee Centre Dr, Toronto ",43.7808733,-79.2485509,0,1900
5280,"650,000","39 Poplar Rd, Toronto ",43.7540502,-79.1856039,0,1700
5281,"2,050,000","50 Langford Ave, Toronto ",43.6810753,-79.3413459,0,250
5282,"690,000"," 21 Widmer St, Toronto ",43.6472259,-79.3911003,0,950
5283,"995,000"," 270 Wellington St W, Toronto ",43.6450977,-79.3908351,0,1100
5284,"810,000","124 Northland Ave, Toronto ",43.6778965,-79.4790123,0,950
5285,"861,000","27 Cornerbrook Dr, Toronto ",43.7433848,-79.3277996,0,1100
5286,"1,245,000","18 Statler Ave, Toronto ",43.6374412,-79.5456576,0,2750
5287,"495,000"," 801 King St, Toronto ",43.6427913,-79.4071946,0,1300
5288,"1,100,000","454 Montrose Ave, Toronto ",43.6617814,-79.4206345,0,1500
5289,"1,350,000","6 Glenaden Ave W, Toronto ",43.6428731,-79.5038397,0,1100
5290,"2,750,000","46 Reid Manor, Toronto ",43.6393604,-79.5057795,0,1300
5291,"7,100,000","22 Glenayr Rd, Toronto ",43.6904622,-79.4182072,0,1300
5292,"1,371,000","42 Claymore Dr, Toronto ",43.6369879,-79.513818,0,1750
5293,"695,000"," 98 Lillian St, Toronto ",43.7070228,-79.3941303,0,650
5294,"581,000"," 5 Mariner Terr, Toronto ",43.6397355,-79.3904175,0,550
5295,"940,000","16 Aberlady Rd, Toronto ",43.6305958,-79.5161021,0,2250
5296,"1,180,000"," 142 Pears Ave, Toronto ",43.6753479,-79.398698,0,1500
5297,"600,000"," 120 Homewood Ave, Toronto ",43.66703,-79.3763862,0,650
5298,"1,075,000"," 2545 Bloor St W, Toronto ",43.6474113,-79.489986,0,950
5299,"808,000","109 Bowie Ave, Toronto ",43.6962215,-79.4563737,0,750
5300,"2,050,000","50 Langford Ave, Toronto ",43.6810753,-79.3413459,0,650
5301,"575,000","161 South Edgely Ave, Toronto ",43.7032512,-79.2629452,0,650
5302,"645,000"," 2220 Lake Shore Blvd W, Toronto ",43.6227968,-79.4833514,0,850
5303,"1,135,000","99 Charleswood Dr, Toronto ",43.7365858,-79.44149,0,1100
5304,"1,021,000","68 Sylvan Ave, Toronto ",43.7315955,-79.2131498,0,850
5305,"542,000"," 250 Jarvis St, Toronto ",43.6590315,-79.3755499,0,950
5306,"430,000"," 75 Graydon Hall Dr, Toronto ",43.7642991,-79.3440034,0,1100
5307,"295,000"," 15 Torrance Rd, Toronto ",43.740617,-79.2350717,0,650
5308,"1,580,000"," 39 Queens Quay E, Toronto ",43.6416066,-79.3719866,0,750
5309,"3,800,000","69 Garfield Ave, Toronto ",43.6879194,-79.3799268,0,750
5310,"1,835,000","93 Pleasant View Dr, Toronto ",43.7842107,-79.3337716,0,1300
5311,"1,135,000","99 Charleswood Dr, Toronto ",43.7365858,-79.44149,0,4250
5312,"1,371,000","42 Claymore Dr, Toronto ",43.6369879,-79.513818,0,1300
5313,"940,000","16 Aberlady Rd, Toronto ",43.6305958,-79.5161021,0,1100
5314,"750,000","89 Mccowan Rd, Toronto ",43.732617,-79.2351807,0,550
5315,"600,000"," 120 Homewood Ave, Toronto ",43.66703,-79.3763862,0,550
5316,"808,000","109 Bowie Ave, Toronto ",43.6962215,-79.4563737,0,1300
5317,"925,000","1357A Pape Ave, Toronto ",43.6967,-79.3492507,0,750
5318,"645,000"," 2220 Lake Shore Blvd W, Toronto ",43.6227968,-79.4833514,0,2874
5319,"776,000","56 Marbury Cres, Toronto ",43.7653479,-79.335777,0,1300
5320,"1,680,000","24 Woodland Park Rd, Toronto ",43.6864672,-79.2764408,0,550
5321,"552,500"," 455 Front St E, Toronto ",43.6523308,-79.3560136,0,1300
5322,"1,050,000","1244 Dundas St E, Toronto ",43.6652927,-79.3402401,0,650
5323,"570,000"," 65 East Liberty St, Toronto ",43.6383993,-79.4144482,0,1300
5324,"817,000","87 Riverhead Dr, Toronto ",43.732267,-79.5695105,0,4250
5325,"600,000"," 30 Dundalk Dr, Toronto ",43.7660532,-79.2847313,0,650
